,Customer_ID,Invoice,Amount,recency,Cluster
4219,16565.0,13,700.45,407,0
4220,16566.0,19,614.01,16,1
4221,16567.0,35,865.6,162,1
4222,16568.0,5,1020.9000000000001,487,0
4223,16569.0,35,1455.23,181,1
4225,16571.0,284,4025.05,27,2
4226,16572.0,58,999.7,33,1
4227,16573.0,46,648.41,74,1
4228,16574.0,86,1301.78,72,1
4229,16575.0,1,-10.49,683,0
4230,16576.0,36,513.1700000000001,410,0
4231,16577.0,23,380.0,403,0
4232,16578.0,9,156.6,627,0
4233,16579.0,16,233.85,426,0
4234,16580.0,2,-5.0,758,0
4235,16581.0,11,70.44,65,1
4236,16582.0,6,313.62,114,1
4237,16583.0,32,531.4,617,0
4238,16584.0,92,3085.4700000000003,81,2
4239,16585.0,18,341.59,594,0
4240,16586.0,28,1462.78,220,1
4241,16587.0,13,225.15,233,1
4242,16588.0,71,1361.28,386,0
4243,16589.0,44,612.36,72,1
4244,16590.0,33,563.6,381,0
4245,16591.0,10,213.5,303,0
4247,16593.0,80,1051.24,51,1
4248,16594.0,53,181.09,76,1
4249,16595.0,474,1810.18,91,2
4250,16596.0,30,579.63,16,1
4251,16597.0,7,90.04,212,1
4252,16598.0,11,140.7,160,1
4253,16599.0,12,172.8,386,0
4254,16600.0,151,2093.56,17,2
4255,16601.0,72,684.25,41,1
4256,16602.0,47,711.63,121,1
4257,16603.0,34,482.47,75,1
4258,16604.0,15,326.25,460,0
4259,16605.0,1,60.48,724,0
4260,16606.0,22,357.66,405,0
4262,16608.0,122,1288.72,366,0
4264,16610.0,6,75.66,249,1
4265,16611.0,111,1776.63,187,1
4266,16612.0,168,3243.48,2,2
4267,16613.0,30,618.59,71,1
4268,16614.0,49,1179.79,65,1
4269,16615.0,20,264.5,569,0
4270,16616.0,33,500.42,16,1
4271,16617.0,5,151.85,236,1
4272,16618.0,97,2630.64,121,2
4273,16619.0,118,1916.53,254,1
4274,16620.0,94,1758.93,181,1
4275,16621.0,29,813.48,52,1
4276,16622.0,14,205.6,543,0
4277,16623.0,52,1002.49,128,1
4278,16624.0,48,810.5699999999999,81,1
4279,16625.0,100,1651.08,68,1
4280,16626.0,184,4379.65,23,2
4281,16627.0,20,322.8,80,1
4282,16628.0,127,2313.09,60,2
4283,16629.0,64,417.73,74,1
4284,16630.0,5,104.30000000000001,408,0
4285,16631.0,81,1867.02,400,0
4286,16632.0,27,406.4,397,0
4287,16633.0,153,2878.15,4,2
4288,16634.0,115,1363.1,339,0
4289,16635.0,25,473.0,407,0
4290,16636.0,73,3802.04,439,2
4291,16637.0,72,1124.59,61,1
4292,16638.0,141,2426.28,23,2
4293,16639.0,83,1659.85,26,1
4294,16640.0,13,179.4,517,0
4295,16641.0,36,554.5,106,1
4296,16642.0,57,1051.46,207,1
4297,16643.0,58,915.5600000000001,128,1
4298,16644.0,62,833.78,35,1
4299,16645.0,14,160.39,972,0
4300,16646.0,30,675.05,444,0
4301,16647.0,33,541.9,170,1
4302,16648.0,39,653.0,43,1
4303,16649.0,20,306.58000000000004,521,0
4304,16650.0,98,1916.11,72,1
4305,16651.0,6,136.2,673,0
4307,16653.0,76,1166.92,17,1
4308,16654.0,85,1705.17,142,1
4311,16657.0,208,933.62,10,1
4312,16658.0,82,696.72,437,0
4313,16659.0,2,39.12,279,0
4314,16660.0,25,1422.35,17,1
4315,16661.0,79,842.1800000000001,431,0
4316,16662.0,29,163.8,425,0
4317,16663.0,1,165.0,789,0
4318,16664.0,8,109.2,570,0
4319,16665.0,9,135.39999999999998,363,0
4320,16666.0,50,225.94,20,1
4321,16667.0,53,570.13,285,1
4322,16668.0,53,862.42,15,1
4323,16669.0,162,226.14000000000001,24,1
4325,16671.0,6,1692.27,29,1
4327,16673.0,20,188.83,680,0
4328,16674.0,98,319.61,55,1
4329,16675.0,23,608.86,442,0
4330,16676.0,136,2328.5,66,2
4331,16677.0,49,849.77,393,0
4332,16678.0,170,3013.83,2,2
4333,16679.0,21,793.06,425,0
4334,16680.0,29,821.45,43,1
4335,16681.0,49,1921.84,73,1
4336,16682.0,30,1028.0,58,1
4337,16683.0,19,309.35,530,0
4339,16685.0,62,324.24,91,1
4341,16687.0,8,157.63,391,0
4342,16688.0,62,1260.86,11,1
4343,16689.0,16,303.26,76,1
4344,16690.0,20,336.08,44,1
4345,16691.0,11,178.83,419,0
4346,16692.0,5,1914.6999999999998,257,1
4347,16693.0,174,1199.46,272,1
4348,16694.0,3,98.30000000000001,724,0
4349,16695.0,36,193.15,562,0
4350,16696.0,10,657.9000000000001,66,1
4351,16697.0,21,112.75,6,1
4352,16698.0,5,1998.0,227,1
4353,16699.0,63,964.9,381,0
4356,16702.0,92,1100.8799999999999,416,0
4357,16703.0,1,-15.0,850,0
4358,16704.0,58,695.66,587,0
4360,16706.0,123,531.35,115,1
4361,16707.0,66,551.11,460,0
4362,16708.0,27,656.63,46,1
4365,16711.0,35,2751.48,27,1
4366,16712.0,530,4266.99,10,2
4368,16714.0,120,1254.71,219,1
4369,16715.0,28,625.52,78,1
4370,16716.0,9,1568.2800000000002,69,1
4372,16718.0,223,3647.53,401,2
4373,16719.0,450,3828.55,15,2
4374,16720.0,161,593.43,27,1
4375,16721.0,37,292.47,263,1
4377,16723.0,130,1301.63,92,1
4378,16724.0,17,147.35,405,0
4379,16725.0,394,1870.71,69,2
4380,16726.0,270,2088.41,27,2
4381,16727.0,213,1437.42,364,2
4382,16728.0,269,1054.67,47,2
4384,16730.0,84,702.79,38,1
4385,16731.0,43,174.05,706,0
4386,16732.0,230,3966.79,121,2
4387,16733.0,12,259.68,530,0
4388,16734.0,53,650.51,53,1
4390,16736.0,147,2904.51,506,2
4391,16737.0,2,835.1999999999999,54,1
4392,16738.0,1,3.75,298,0
4393,16739.0,42,772.23,173,1
4394,16740.0,33,236.81,455,0
4395,16741.0,11,173.06,626,0
4396,16742.0,112,2387.71,47,2
4397,16743.0,377,4207.01,5,2
4398,16744.0,242,1304.76,12,2
4401,16747.0,45,826.96,26,1
4402,16748.0,166,3632.29,18,2
4403,16749.0,77,4387.08,592,2
4404,16750.0,95,623.93,45,1
4405,16751.0,25,1764.72,90,1
4406,16752.0,18,415.0,666,0
4407,16753.0,34,223.92000000000002,0,1
4409,16755.0,336,2882.03,115,2
4410,16756.0,82,1287.42,96,1
4411,16757.0,15,270.48,319,0
4412,16758.0,22,369.34000000000003,214,1
4413,16759.0,43,772.84,11,1
4414,16760.0,17,228.0,579,0
4415,16761.0,13,316.62,245,1
4416,16762.0,89,1501.38,20,1
4417,16763.0,45,947.75,157,1
4418,16764.0,718,2758.25,10,2
4419,16765.0,52,454.75,295,0
4420,16766.0,34,1145.6,37,1
4422,16768.0,175,1647.07,48,1
4423,16769.0,100,1141.75,261,1
4424,16770.0,357,1900.03,58,2
4425,16771.0,412,3967.6,76,2
4426,16772.0,81,2785.6,365,2
4427,16773.0,65,421.24,58,1
4428,16774.0,136,1587.85,117,1
4429,16775.0,279,2975.29,11,2
4430,16776.0,137,619.85,61,1
4431,16777.0,148,1277.01,81,1
4432,16778.0,16,245.94,68,1
4434,16780.0,99,605.55,101,1
4435,16781.0,60,901.05,454,0
4437,16783.0,25,391.95,437,0
4438,16784.0,160,896.53,20,1
4439,16785.0,35,533.78,410,0
4440,16786.0,1,51.839999999999996,394,0
4441,16787.0,114,1035.43,366,0
4442,16788.0,495,1950.3,124,2
4443,16789.0,5,80.8,332,0
4444,16790.0,95,1520.1200000000001,17,1
4445,16791.0,705,3946.12,39,2
4446,16792.0,102,623.46,310,0
4447,16793.0,16,243.84,58,1
4448,16794.0,520,2069.71,4,2
4449,16795.0,418,2465.19,417,2
4450,16796.0,18,305.62,31,1
4451,16797.0,414,1786.77,393,2
4452,16798.0,175,837.56,525,0
4453,16799.0,107,491.03000000000003,366,0
4454,16800.0,164,1201.49,12,1
4455,16801.0,121,867.83,37,1
4456,16802.0,53,582.61,680,0
4457,16803.0,24,332.3,214,1
4458,16804.0,60,536.99,24,1
4459,16805.0,251,1097.24,174,2
4460,16806.0,103,801.49,104,1
4461,16807.0,144,2064.88,127,2
4462,16808.0,23,288.42,67,1
4463,16809.0,260,1725.48,24,2
4464,16810.0,38,786.14,193,1
4465,16811.0,28,547.07,18,1
4466,16812.0,116,2216.8,361,1
4467,16813.0,449,1692.98,51,2
4469,16815.0,74,410.97,366,0
4470,16816.0,28,417.06,104,1
4471,16817.0,166,2594.55,37,2
4472,16818.0,191,3317.97,11,2
4473,16819.0,17,182.59,465,0
4474,16820.0,26,497.61,215,1
4475,16821.0,7,113.35,382,0
4476,16822.0,13,144.84,664,0
4477,16823.0,176,2253.14,228,2
4478,16824.0,39,686.24,16,1
4479,16825.0,64,1826.89,157,1
4480,16826.0,22,341.7,52,1
4481,16827.0,12,392.13,394,0
4482,16828.0,8,128.5,113,1
4483,16829.0,27,513.32,186,1
4484,16830.0,78,1183.7,333,0
4485,16831.0,6,91.8,565,0
4486,16832.0,21,417.61,126,1
4487,16833.0,92,2409.04,100,1
4488,16834.0,48,898.96,228,1
4489,16835.0,92,1471.51,277,1
4490,16836.0,42,782.37,40,1
4491,16837.0,166,3167.73,30,2
4492,16838.0,61,1126.66,160,1
4494,16840.0,10,126.71000000000001,604,0
4495,16841.0,221,3841.16,66,2
4496,16842.0,64,1260.44,69,1
4498,16844.0,32,614.34,553,0
4499,16845.0,20,253.88,619,0
4500,16846.0,47,842.41,51,1
4501,16847.0,37,614.89,44,1
4502,16848.0,85,1411.62,53,1
4503,16849.0,8,124.57,187,1
4504,16850.0,19,332.41,70,1
4505,16851.0,20,342.45,43,1
4506,16852.0,9,144.91000000000003,11,1
4507,16853.0,2,-67.5,849,0
4508,16854.0,75,1408.96,418,0
4509,16855.0,19,328.4,24,1
4510,16856.0,19,358.49,15,1
4511,16857.0,11,352.8,443,0
4512,16858.0,155,4431.63,373,2
4513,16859.0,130,1657.74,107,1
4514,16860.0,44,1593.67,453,0
4515,16861.0,53,902.37,30,1
4516,16862.0,35,662.33,430,0
4517,16863.0,58,977.07,60,1
4518,16864.0,17,409.25,599,0
4519,16865.0,16,130.95,639,0
4520,16866.0,11,207.73999999999998,64,1
4521,16867.0,6,76.74000000000001,690,0
4522,16868.0,54,393.39,425,0
4523,16869.0,129,805.62,23,1
4524,16870.0,28,450.15999999999997,470,0
4525,16871.0,139,2761.4900000000002,22,2
4526,16872.0,18,1213.13,78,1
4528,16874.0,34,217.74,380,0
4529,16875.0,252,4053.2,6,2
4530,16876.0,32,136.01,698,0
4531,16877.0,159,853.72,13,1
4532,16878.0,6,0.0,25,1
4533,16879.0,2,-140.95999999999998,421,0
4534,16880.0,187,1840.86,64,2
4535,16881.0,1,432.0,244,1
4536,16882.0,39,705.12,240,1
4537,16883.0,289,2386.64,218,2
4538,16884.0,75,1073.92,302,1
4539,16885.0,142,710.74,16,1
4540,16886.0,16,0.0,445,0
4541,16887.0,102,660.72,243,1
4542,16888.0,54,437.15,527,0
4543,16889.0,218,2530.9,67,2
4544,16890.0,19,285.41,477,0
4545,16891.0,516,2056.82,120,2
4546,16892.0,141,733.4,16,1
4547,16893.0,135,401.77,377,0
4548,16894.0,197,1282.36,503,0
4549,16895.0,171,1121.42,183,1
4550,16896.0,18,103.95,672,0
4551,16897.0,44,213.03,300,0
4552,16898.0,295,887.67,27,2
4553,16899.0,179,1721.02,20,2
4554,16900.0,82,187.6900000000001,12,1
4555,16901.0,23,204.26,789,0
4556,16902.0,44,1706.88,117,1
4557,16903.0,193,1029.98,60,1
4560,16906.0,225,1448.8,82,2
4561,16907.0,255,1707.9,59,2
4562,16908.0,21,153.59,723,0
4563,16909.0,19,364.14,73,1
4564,16910.0,547,1510.06,10,2
4565,16911.0,37,251.35,628,0
4566,16912.0,177,4433.6,24,2
4567,16913.0,18,423.90999999999997,291,0
4568,16914.0,38,208.46,274,1
4569,16915.0,74,1543.18,10,1
4570,16916.0,264,1123.4,24,2
4571,16917.0,52,1848.88,129,1
4572,16918.0,463,3138.06,50,2
4574,16920.0,23,355.45,412,0
4575,16921.0,95,446.67,91,1
4576,16922.0,122,611.08,573,0
4578,16924.0,89,739.5,22,1
4579,16925.0,18,125.65,541,0
4580,16926.0,115,1410.4,428,0
4581,16927.0,6,543.05,116,1
4582,16928.0,342,3993.58,32,2
4583,16929.0,77,1295.39,18,1
4584,16930.0,54,380.55,27,1
4586,16932.0,144,440.71,54,1
4587,16933.0,307,3099.6,120,2
4588,16934.0,146,2090.7400000000002,55,2
4589,16935.0,73,535.1,382,0
4590,16936.0,141,551.17,26,1
4591,16937.0,51,202.1,499,0
4593,16939.0,44,449.0,489,0
4595,16941.0,2,33.0,524,0
4596,16942.0,283,1894.11,13,2
4597,16943.0,37,816.73,5,1
4598,16944.0,7,101.36,462,0
4600,16946.0,76,1199.54,384,0
4601,16947.0,60,896.73,236,1
4602,16948.0,43,868.77,139,1
4603,16949.0,61,1161.27,41,1
4604,16950.0,153,3725.19,57,2
4605,16951.0,87,1262.75,124,1
4606,16952.0,88,798.78,110,1
4607,16953.0,1,20.8,90,1
4609,16955.0,60,1261.16,126,1
4610,16956.0,18,292.34,10,1
4611,16957.0,16,416.64,240,1
4612,16958.0,74,809.44,436,0
4613,16959.0,7,117.35000000000001,88,1
4614,16960.0,471,2021.98,61,2
4615,16961.0,55,773.01,117,1
4616,16962.0,15,251.04,410,0
4617,16963.0,7,110.55000000000001,218,1
4618,16964.0,6,207.85,911,0
4619,16965.0,26,201.19,227,1
4620,16966.0,31,2148.47,16,1
4621,16967.0,21,319.02,279,0
4622,16968.0,31,439.43,108,1
4623,16969.0,42,650.41,40,1
4624,16970.0,2,71.4,627,0
4625,16971.0,42,232.20999999999998,151,1
4626,16972.0,88,786.25,383,0
4627,16973.0,6,127.0,387,0
4628,16974.0,8,365.5,565,0
4629,16975.0,47,902.4200000000001,364,0
4630,16976.0,2,251.51999999999998,268,1
4631,16977.0,28,496.0,455,0
4632,16978.0,67,768.88,78,1
4633,16979.0,133,2787.09,18,2
4634,16980.0,112,1473.3300000000002,256,1
4636,16982.0,22,384.06,61,1
4637,16983.0,250,3699.17,4,2
4640,16986.0,174,4888.75,60,2
4641,16987.0,267,2524.0,42,2
4642,16988.0,20,382.67,242,1
4643,16989.0,12,1133.25,3,1
4644,16990.0,2,344.0,219,1
4645,16991.0,74,1041.21,422,0
4647,16993.0,29,1688.15,370,0
4648,16994.0,1,-779.32,627,0
4649,16995.0,2,-2.5,666,0
4650,16996.0,87,2044.16,63,1
4651,16997.0,12,702.0,283,1
4652,16998.0,8,394.02000000000004,130,1
4653,16999.0,23,484.82,24,1
4654,17000.0,30,406.3,409,0
4656,17002.0,85,2565.6,74,1
4657,17003.0,112,830.16,365,0
4658,17004.0,70,2425.16,47,1
4659,17005.0,21,732.41,471,0
4660,17006.0,130,1636.32,19,1
4661,17007.0,68,1107.6,51,1
4662,17008.0,1,81.36,548,0
4663,17009.0,11,242.06,552,0
4664,17010.0,12,185.46,17,1
4665,17011.0,29,536.7,90,1
4666,17012.0,42,384.16,725,0
4668,17014.0,75,565.58,152,1
4669,17015.0,217,1842.56,29,2
4670,17016.0,41,552.4,370,0
4672,17018.0,37,2287.7,41,1
4673,17019.0,715,3951.5,12,2
4674,17020.0,69,935.62,543,0
4675,17021.0,48,1182.22,366,0
4676,17022.0,16,260.0,121,1
4677,17023.0,49,800.18,404,0
4678,17024.0,3,95.85,46,1
4679,17025.0,42,1510.6399999999999,61,1
4680,17026.0,8,208.98,157,1
4681,17027.0,188,1285.41,79,1
4682,17028.0,95,1593.83,523,0
4683,17029.0,29,2137.3,111,1
4684,17030.0,11,146.87,153,1
4685,17031.0,50,2773.85,12,1
4686,17032.0,246,2150.06,430,2
4687,17033.0,40,1332.79,87,1
4688,17034.0,65,1239.32,17,1
4689,17035.0,37,568.39,38,1
4690,17036.0,12,176.9,384,0
4691,17037.0,77,1253.22,78,1
4692,17038.0,63,743.17,90,1
4693,17039.0,44,1954.99,605,0
4694,17040.0,16,463.25,138,1
4695,17041.0,130,1670.48,27,1
4696,17042.0,98,1044.3799999999999,63,1
4697,17043.0,205,2616.55,52,2
4699,17045.0,53,827.6800000000001,114,1
4700,17046.0,85,1906.07,217,1
4701,17047.0,142,2289.23,86,2
4702,17048.0,107,1991.45,9,1
4704,17050.0,358,4391.66,190,2
4705,17051.0,157,714.39,195,1
4706,17052.0,92,413.75,29,1
4707,17053.0,14,496.38,277,1
4708,17054.0,84,1353.83,29,1
4709,17055.0,30,239.55,446,0
4710,17056.0,8,128.60000000000002,1062,0
4711,17057.0,50,294.74,596,0
4712,17058.0,62,1179.89,82,1
4714,17060.0,5,234.24,267,1
4716,17062.0,165,1204.32,314,1
4717,17063.0,217,3576.88,22,2
4718,17064.0,62,859.35,0,1
4719,17065.0,13,82.35,144,1
4720,17066.0,18,228.34,727,0
4721,17067.0,13,454.54,725,0
4724,17070.0,105,445.32,115,1
4725,17071.0,223,3738.45,1,2
4726,17072.0,22,282.05,626,0
4727,17073.0,174,1446.09,18,1
4728,17074.0,4,203.05,563,0
4729,17075.0,203,2221.38,18,2
4730,17076.0,50,1242.75,37,1
4731,17077.0,1,306.0,431,0
4732,17078.0,28,378.2,273,1
4733,17079.0,2,118.80000000000001,79,1
4734,17080.0,34,955.41,23,1
4735,17081.0,214,964.39,26,1
4736,17082.0,170,4732.03,182,2
4737,17083.0,117,4035.08,99,2
4740,17086.0,96,2050.08,25,1
4741,17087.0,12,221.53,1031,0
4742,17088.0,115,1991.01,29,1
4743,17089.0,4,128.45,387,0
4744,17090.0,94,3055.94,1,2
4747,17093.0,13,235.88,593,0
4748,17094.0,19,370.40000000000003,318,0
4749,17095.0,142,2312.59,9,2
4750,17096.0,225,3690.83,0,2
4751,17097.0,312,1323.95,11,2
4752,17098.0,18,591.0699999999999,382,0
4753,17099.0,40,582.17,534,0
4754,17100.0,65,971.74,19,1
4755,17101.0,73,2507.05,11,1
4756,17102.0,1,25.5,262,1
4757,17103.0,32,424.3,723,0
4758,17104.0,19,474.03,365,0
4759,17105.0,90,665.78,191,1
4760,17106.0,53,491.23,390,0
4762,17108.0,9,174.95,664,0
4763,17109.0,144,1280.1,45,1
4764,17110.0,51,510.7,166,1
4765,17111.0,49,476.58,48,1
4766,17112.0,50,205.17,503,0
4767,17113.0,172,2109.16,401,2
4768,17114.0,135,747.22,67,1
4769,17115.0,129,2616.29,65,2
4770,17116.0,47,389.78,706,0
4771,17117.0,9,116.19999999999999,289,0
4772,17118.0,10,157.02,318,0
4773,17119.0,38,593.61,30,1
4774,17120.0,18,307.46,234,1
4775,17121.0,12,314.74,667,0
4776,17122.0,30,570.5,2,1
4777,17123.0,43,977.17,337,0
4778,17124.0,32,298.89,157,1
4779,17125.0,40,259.35,51,1
4780,17126.0,477,2057.54,64,2
4781,17127.0,37,1155.0300000000002,445,0
4782,17128.0,14,157.09,100,1
4783,17129.0,2,31.85,521,0
4784,17130.0,1,-18.38,683,0
4785,17131.0,134,2463.17,48,2
4786,17132.0,78,1272.8,453,0
4788,17134.0,37,637.1,107,1
4789,17135.0,161,1943.24,17,2
4790,17136.0,14,231.68,663,0
4791,17137.0,176,1133.63,417,0
4792,17138.0,256,4417.27,98,2
4794,17140.0,20,465.32,189,1
4795,17141.0,174,754.33,419,0
4796,17142.0,90,1283.75,239,1
4797,17143.0,121,924.11,368,0
4798,17144.0,48,984.57,85,1
4799,17145.0,186,3014.64,466,2
4801,17147.0,147,3069.15,23,2
4802,17148.0,9,124.88,52,1
4803,17149.0,6,143.10000000000002,452,0
4804,17150.0,93,1375.65,377,0
4805,17151.0,4,231.90000000000003,972,0
4806,17152.0,18,1830.5,195,1
4807,17153.0,14,213.78,25,1
4808,17154.0,23,329.34,76,1
4809,17155.0,73,892.46,18,1
4810,17156.0,41,572.07,367,0
4812,17158.0,115,1962.3,152,1
4813,17159.0,131,2095.44,22,1
4815,17161.0,52,856.01,445,0
4816,17162.0,105,1707.21,29,1
4817,17163.0,30,699.78,22,1
4818,17164.0,145,2466.4,33,2
4819,17165.0,103,1783.63,285,1
4820,17166.0,14,189.49,197,1
4821,17167.0,79,867.11,380,0
4822,17168.0,21,400.2,499,0
4823,17169.0,85,1129.8799999999999,50,1
4824,17170.0,11,118.98,375,0
4825,17171.0,25,384.59,290,0
4826,17172.0,43,910.99,75,1
4827,17173.0,87,3755.65,0,2
4828,17174.0,4,59.9,188,1
4829,17175.0,64,1430.94,4,1
4830,17176.0,42,902.3199999999999,202,1
4831,17177.0,29,119.5,506,0
4832,17178.0,32,436.71,850,0
4833,17179.0,158,1507.26,179,1
4834,17180.0,414,2236.33,6,2
4835,17181.0,30,465.37,58,1
4836,17182.0,6,321.3,423,0
4837,17183.0,76,3286.9100000000003,23,2
4838,17184.0,14,198.41000000000003,570,0
4839,17185.0,44,229.46,592,0
4840,17186.0,2,144.0,47,1
4841,17187.0,23,467.71,227,1
4842,17188.0,182,4361.83,12,2
4843,17189.0,123,957.63,106,1
4844,17190.0,196,1548.04,0,2
4845,17191.0,576,4810.55,29,2
4846,17192.0,21,77.83,537,0
4847,17193.0,48,2254.6,0,1
4848,17194.0,61,812.5,37,1
4849,17195.0,31,562.98,656,0
4850,17196.0,104,352.9,487,0
4851,17197.0,29,1013.01,60,1
4852,17198.0,173,1213.88,24,1
4853,17199.0,9,145.12,553,0
4854,17200.0,25,356.71,388,0
4855,17201.0,187,1226.44,54,1
4856,17202.0,8,160.65,421,0
4859,17205.0,35,999.35,54,1
4860,17206.0,7,204.24,54,1
4861,17207.0,67,303.21999999999997,652,0
4862,17208.0,24,115.35,455,0
4863,17209.0,40,611.6,650,0
4864,17210.0,54,253.37,364,0
4865,17211.0,380,4002.1,4,2
4866,17212.0,29,794.41,253,1
4868,17214.0,104,984.12,61,1
4869,17215.0,11,186.15,700,0
4870,17216.0,14,65.05,644,0
4871,17217.0,29,218.0,235,1
4872,17218.0,525,4192.68,12,2
4873,17219.0,50,259.13,121,1
4874,17220.0,681,4481.75,25,2
4875,17221.0,126,978.52,273,1
4876,17222.0,113,1605.01,214,1
4877,17223.0,101,873.53,311,1
4878,17224.0,8,100.86,502,0
4879,17225.0,5,131.15,523,0
4880,17226.0,61,900.12,252,1
4881,17227.0,125,2022.03,19,1
4882,17228.0,358,3177.24,16,2
4883,17229.0,47,318.76,143,1
4886,17232.0,36,421.52,15,1
4887,17233.0,58,560.86,243,1
4888,17234.0,14,149.89000000000001,65,1
4889,17235.0,99,1904.8799999999999,26,1
4890,17236.0,158,1929.26,13,2
4891,17237.0,80,1002.08,12,1
4893,17239.0,34,1174.15,313,0
4894,17240.0,7,130.6,597,0
4895,17241.0,171,2744.14,368,2
4896,17242.0,84,2889.28,4,2
4898,17244.0,120,1826.04,54,1
4899,17245.0,25,371.63,205,1
4900,17246.0,6,38.92,399,0
4901,17247.0,55,282.19,16,1
4902,17248.0,117,546.16,32,1
4903,17249.0,27,68.03,518,0
4904,17250.0,57,384.52,181,1
4905,17251.0,82,803.73,363,0
4906,17252.0,87,353.86,117,1
4907,17253.0,18,178.26,19,1
4908,17254.0,148,470.73,16,1
4909,17255.0,190,799.13,41,1
4910,17256.0,31,498.93,108,1
4911,17257.0,15,192.73,437,0
4912,17258.0,55,417.3,373,0
4913,17259.0,330,1889.34,149,2
4914,17260.0,6,120.95,412,0
4915,17261.0,46,230.44,510,0
4916,17262.0,21,2757.62,53,1
4917,17263.0,23,63.440000000000005,209,1
4918,17264.0,84,279.59,395,0
4919,17265.0,127,562.9,4,1
4920,17266.0,127,517.73,148,1
4921,17267.0,38,317.62,245,1
4922,17268.0,30,1733.8899999999999,3,1
4923,17269.0,146,537.46,386,0
4924,17270.0,49,604.4,470,0
4925,17271.0,52,210.39,1003,0
4926,17272.0,116,2144.53,43,1
4927,17273.0,12,141.12,395,0
4928,17274.0,79,577.38,243,1
4929,17275.0,24,114.52,384,0
4930,17276.0,57,451.34000000000003,578,0
4931,17277.0,69,1065.3500000000001,228,1
4932,17278.0,17,271.24,6,1
4933,17279.0,9,187.82999999999998,58,1
4934,17280.0,6,118.85999999999999,439,0
4935,17281.0,6,797.8499999999999,374,0
4936,17282.0,217,2339.66,174,2
4937,17283.0,15,188.46,379,0
4938,17284.0,378,2328.22,32,2
4939,17285.0,49,428.34,629,0
4940,17286.0,93,395.48,22,1
4941,17287.0,497,4095.71,27,2
4942,17288.0,295,2499.98,10,2
4943,17289.0,281,2069.89,4,2
4944,17290.0,203,1501.44,17,2
4945,17291.0,1,550.8000000000001,252,1
4946,17292.0,15,271.75,461,0
4947,17293.0,245,3774.23,0,2
4948,17294.0,17,467.78999999999996,495,0
4949,17295.0,69,556.95,29,1
4950,17296.0,33,338.13,819,0
4951,17297.0,51,131.78,18,1
4952,17298.0,71,952.52,102,1
4953,17299.0,120,1016.08,12,1
4954,17300.0,44,393.64,391,0
4955,17301.0,121,330.43,22,1
4956,17302.0,81,1119.93,15,1
4957,17303.0,53,250.04,362,0
4958,17304.0,5,111.5,535,0
4959,17305.0,9,2135.46,706,0
4961,17307.0,53,3225.67,395,2
4962,17308.0,7,4511.76,394,2
4963,17309.0,37,330.59000000000003,215,1
4964,17310.0,2,1025.1,388,0
4965,17311.0,129,3490.66,79,2
4966,17312.0,14,644.3,139,1
4967,17313.0,28,2288.13,18,1
4968,17314.0,286,4514.7,0,2
4970,17316.0,35,124.45,421,0
4971,17317.0,11,2524.02,31,1
4972,17318.0,18,164.28,726,0
4973,17319.0,3,29.1,495,0
4974,17320.0,174,2895.77,101,2
4975,17321.0,295,1741.18,275,2
4976,17322.0,180,900.64,377,0
4977,17323.0,340,1553.51,15,2
4978,17324.0,153,2148.87,9,2
4979,17325.0,39,609.5699999999999,251,1
4980,17326.0,89,321.95,409,0
4981,17327.0,4,152.35,410,0
4982,17328.0,6,104.7,617,0
4983,17329.0,105,1004.4300000000001,15,1
4984,17330.0,8,423.8,23,1
4985,17331.0,1,175.2,124,1
4986,17332.0,95,838.27,461,0
4987,17333.0,28,494.25,86,1
4988,17334.0,32,634.73,38,1
4989,17335.0,39,508.0,384,0
4990,17336.0,1,81.12,473,0
4991,17337.0,548,1944.32,4,2
4993,17339.0,15,303.36,184,1
4995,17341.0,407,1889.83,186,2
4996,17342.0,40,1155.8400000000001,375,0
4997,17343.0,80,1259.94,356,0
4998,17344.0,70,454.61,47,1
4999,17345.0,226,1484.3799999999999,16,2
5001,17347.0,1,228.96,87,1
5002,17348.0,461,2476.41,15,2
5003,17349.0,94,852.25,180,1
5004,17350.0,147,1876.161,46,1
5005,17351.0,69,1988.23,37,1
5006,17352.0,5,36.25,374,0
5007,17353.0,17,3155.55,125,1
5008,17354.0,104,3143.46,51,2
5009,17355.0,37,285.11,387,0
5010,17356.0,86,946.47,342,0
5011,17357.0,45,388.14,25,1
5012,17358.0,147,866.05,99,1
5013,17359.0,38,284.46,12,1
5014,17360.0,241,1201.43,18,2
5015,17361.0,58,880.64,50,1
5016,17362.0,146,1010.54,240,1
5017,17363.0,36,940.86,455,0
5020,17366.0,136,1094.59,364,0
5021,17367.0,34,168.4,239,1
5022,17368.0,258,2213.24,24,2
5023,17369.0,1,979.1999999999999,427,0
5024,17370.0,33,446.18,73,1
5025,17371.0,146,662.55,18,1
5026,17372.0,672,4325.43,41,2
5027,17373.0,91,1167.5,41,1
5028,17374.0,43,711.21,219,1
5029,17375.0,88,632.95,200,1
5030,17376.0,55,453.64,71,1
5032,17378.0,2,0.0,374,0
5033,17379.0,83,404.66,12,1
5034,17380.0,11,643.75,501,0
5036,17382.0,18,902.28,214,1
5037,17383.0,53,309.99,211,1
5038,17384.0,20,507.55,20,1
5039,17385.0,47,261.11,15,1
5040,17386.0,38,2812.77,114,1
5041,17387.0,78,784.11,20,1
